author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301912136/;Москва;sale;flat;30;38;2;77.69;33000000;Пресненский;Мукомольный проезд;вл8;Шелепиха;Headliner
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/297764809/;Москва;sale;flat;3;15;3;94.0;35000000;Пресненский;Зоологическая ;30С2;Баррикадная;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302644494/;Москва;sale;flat;4;4;2;80.0;36500000;Марьина роща;проезд 12-й Марьиной рощи;8С3;Марьина Роща;Лофт-квартал Studio #12
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/306372220/;Москва;sale;flat;5;23;2;89.9;36600000;Хорошево-Мневники;Шелепихинская набережная;40к2;Народное Ополчение;Sydney City
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/307257825/;Москва;sale;flat;11;12;1;61.3;38000000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297721781/;Москва;sale;flat;9;29;4;79.5;39900000;Лефортово; Крузенштерна;10к1;Авиамоторная;Символ
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303789385/;Москва;sale;flat;17;23;3;96.0;39900000;Черемушки;Нахимовский проспект;31к3;Профсоюзная;Апарт-комплекс Нахимов
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/296403571/;Москва;sale;flat;4;8;2;64.0;39900000;Тверской;Благовещенский переулок;5;Маяковская;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/266246560/;Москва;sale;flat;18;59;4;143.0;48000000;Ростокино;проспект Мира;188Бк3;Ростокино;Триколор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307398147/;Москва;sale;flat;4;14;4;86.6;53000000;Марьина роща;1-я Ямская ;6;Марьина Роща;Премиум-квартал JAZZ
Андрей Давыдов;realtor;https://www.cian.ru/sale/flat/293266430/;Москва;sale;flat;17;32;3;84.6;67680000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Yhome;real_estate_agent;https://www.cian.ru/sale/flat/302910348/;Москва;sale;flat;11;28;3;107.0;69500000;Раменки;Винницкая ;8к2;Раменки;Настоящее
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/286514413/;Москва;sale;flat;5;6;3;78.1;72069299;Тверской;1-я Тверская-Ямская ;18;Маяковская;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306210139/;Москва;sale;flat;3;7;2;66.1;72000000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304730432/;Москва;sale;flat;7;26;3;102.0;80000000;Аэропорт;Ленинградский проспект;36с40;Динамо;ВТБ Арена парк
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/308905778/;Москва;sale;flat;6;6;5;130.0;85000000;Мещанский;переулок Колокольников;6С1;Трубная;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/301480836/;Москва;sale;flat;3;7;2;70.0;90460000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306985015/;Москва;sale;flat;16;20;3;90.0;94500000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305743646/;Москва;sale;flat;13;18;4;169.0;99000000;Таганский; Талалихина;8;Пролетарская;Дом на Таганке
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/308894596/;Москва;sale;flat;7;7;3;118.0;100000000;Тверской;Новослободская ;11;Новослободская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/308293462/;Москва;sale;flat;20;23;4;160.8;109000000;Очаково-Матвеевское;Староволынская ;12к3;Матвеевская;Волынский
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295040022/;Москва;sale;flat;4;7;2;88.4;116583780;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300472283/;Москва;sale;flat;3;12;2;63.8;120000000;Раменки;Мосфильмовская ;1к3;Ломоносовский проспект;Вишневый сад
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/302812231/;Москва;sale;flat;3;8;3;163.0;175000000;Хамовники;1-й Зачатьевский переулок;5;Парк Культуры;Новая Остоженка
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306363094/;Москва;sale;flat;5;5;5;306.6;180000000;Покровское-Стрешнево;Береговая ;8К1;Стрешнево;Покровский берег
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/290862844/;Москва;sale;flat;5;7;-1;138.2;197578740;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/302965842/;Москва;sale;flat;1;11;5;193.0;199900000;Раменки;Мосфильмовская ;1к3;Ломоносовский проспект;Вишневый сад
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305913232/;Москва;sale;flat;6;9;4;200.7;206000000;Замоскворечье;Большая Татарская ;7к3;Новокузнецкая;Четыре солнца
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/285464681/;Москва;sale;flat;4;5;4;184.0;211403279;Арбат;Большой Кисловский переулок;4С1;Библиотека им. Ленина;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307308553/;Москва;sale;flat;22;22;-1;350.0;215000000;Обручевский;Ленинский проспект;107к1;Новаторская;Квартал 38А
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/303252400/;Москва;sale;flat;6;10;2;96.0;260000000;Хамовники; Льва Толстого;23к1;Парк Культуры;Литератор
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/293085065/;Москва;sale;flat;3;6;4;277.9;576554399;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/293085068/;Москва;sale;flat;5;6;5;260.9;576554399;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/307694363/;Москва;sale;flat;4;6;-1;385.0;600000000;Хамовники; Усачева;11К;Спортивная;Садовые кварталы
ID 113238809;homeowner;https://www.cian.ru/sale/flat/308346886/;Москва;sale;flat;6;9;2;35.3;8888888;;;к24;Крёкшино;Новое Внуково ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304572948/;Москва;sale;flat;3;14;1;39.0;9300000;Ново-Переделкино; Шолохова;2;Новопеределкино;
ID 13544436;realtor;https://www.cian.ru/sale/flat/306452386/;Москва;sale;flat;7;16;1;24.0;9450000;; Сальвадора Дали;1к3;Прокшино;
Основа;developer;https://www.cian.ru/sale/flat/293623772/;Москва;sale;flat;6;28;1;43.5;17182500;Хорошево-Мневники;;;Полежаевская;Эмоушен ЖК
Екатерина Боброва;realtor;https://www.cian.ru/sale/flat/308798471/;Москва;sale;flat;9;9;2;50.0;17500000;Северное Тушино; Фомичевой;3С1;Сходненская;
ID 99244989;homeowner;https://www.cian.ru/sale/flat/306063858/;Москва;sale;flat;4;5;3;72.2;18250000;Перово;Мартеновская ;6К3;Новогиреево;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/302345285/;Москва;sale;flat;1;12;3;71.5;18500000;Богородское;Малая Черкизовская ;66;Преображенская площадь;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/308359079/;Москва;sale;flat;2;16;3;68.4;18990000;Южное Бутово; Поляны;5Ак1;Улица Скобелевская;Столичные поляны
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307585490/;Москва;sale;flat;17;22;1;43.5;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307771676/;Москва;sale;flat;12;14;3;79.5;19440000;Люблино; Головачева;27;Люблино;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306378692/;Москва;sale;flat;10;24;2;43.0;21000000;Готовая кв-ра в Даниловском е2-комн. квартира;43 м²;;;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302620165/;Москва;sale;flat;16;33;2;42.4;21000000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;Level Причальный
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/307504573/;Москва;sale;flat;30;44;2;64.9;21500000;Покровское-Стрешнево;Строительный проезд;9С6;Трикотажная;Sky Garden
ID 58831113;homeowner;https://www.cian.ru/sale/flat/303119261/;Москва;sale;flat;11;12;3;65.5;22000000;Басманный;Бакунинская ;43/55;Бауманская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304952945/;Москва;sale;flat;11;20;1;44.0;22490000;Левобережный;;В3;Беломорская;Акватория ЖК
Яна Калашникова;realtor;https://www.cian.ru/sale/flat/300511201/;Москва;sale;flat;2;12;2;57.0;24300000;Кунцево;Бобруйская ;15/1;Молодёжная;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307776114/;Москва;sale;flat;6;17;3;73.6;24500000;Богородское;Краснобогатырская ;79;Преображенская площадь;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/305282187/;Москва;sale;flat;15;25;2;73.0;25500000;Раменки; Лобачевского;118к2;Аминьевская;Лобачевский
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/308862796/;Москва;sale;flat;13;20;1;48.9;26500000;Раменки; Василия Ланового;3;Аминьевская;Событие
Estes;real_estate_agent;https://www.cian.ru/sale/flat/308894978/;Москва;sale;flat;13;17;2;67.7;27700000;Даниловский; Трофимова;9К2;Автозаводская;
